prompt,cfg,step,seed,image_name,part_id,concept_type,clip_score
"snowboarding in the alps, advertising poster, limited neutral palette, by pascal campion, petros afshar, anton fadeev, dean ellis, randolph stanley hewton, beautiful graphic, propaganda poster art 1 9 7 0 s illustrated advertising art, painterly design ",13.0,50,805942530,6bd39379-edd8-4901-ac37-bb3c5c10d082.png,3,object,0.3197
"a beautiful very detailed illustration of townhome urbex nature industrial architecture by pierre de meuron, dramatic lighting otherworldly landscape studio ghibli alien cyberpunk morning sun elysian steampunk galactic hyperrealism, archdaily, wallpaper, highly detailed, trending on artstation. ",15.0,50,449644923,62d7fd38-8f66-4abd-a927-1dc86d3fdf13.png,1,character,0.2639
"centered detailed portrait of a extremely beautiful young girl and elves hybrid, long wavy blue hair, sharp focus on the eyes, face symmetry, highly detailed, final fantasy, intricate, octane render, smooth face, illustration, hyperrealistic, by dmitry prozorov, wlop ",7.0,50,2972935695,73bd4833-5846-4bec-8129-1399c0ccf5e3.png,6,character,0.283
"phosphorus emperor, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,761306090,3bf949e7-3144-44c7-9938-4144b7abc818.png,3,character,0.2804
"a low - fi analog photograph. liminal space, monterey bay aquarium interior. strange, nonsensical, unsettling. ",7.0,50,2170720144,af75dd06-5f3c-44da-97ba-0ce41d372653.png,5,scene,0.3011
a film still from alien mixed with dune and grand hotel budapest ,10.0,50,1606883720,61258ac1-a83d-48d5-8f1a-9237221011a2.png,6,character,0.2959
"aesthetic portrait commission of a of a muscular male fully furry anthro albino lion cybernetic, highly detailed oil painting, impasto brush strokes, soft light, 8 k, cyberpunk colour palette, dramatic composition, dramatic lighting, sharp focus, masterpiece, by adrian ghenie and jenny saville and zhang jingna ",7.0,50,3394586734,71511e81-dfa9-4224-8497-cc0054d175f3.png,2,character,0.2557
"2 0 0 1 : a space odyssey, 3 d shooter game ",7.0,50,2917954422,82d5f698-18ec-4199-89c4-06a2f320d691.png,4,scene,0.3052
a scary dystopian image of an old man wearing futuristic headgear ,7.0,50,2643194020,ae6bc7f9-41a0-4899-9746-48591a2cc2bd.png,6,character,0.36
"gandalf, wet gloss metal render, psycho nebula colors, photoluminescence reflective spectral colors, award winning photograph, unreal engine, realism, realistic cgi, real life ",7.0,50,1536737433,842af973-f962-4be5-a838-14a95eba45f8.png,4,object,0.3049
a person is walking and talking on the phone with a droid carrying lot's of packages behind him painterly style by bill sienkeiwicz ,7.0,50,802276492,e8d3978d-1060-4fe5-aae9-6d86400ba567.png,3,character,0.2557
"methane molecule. detailed digital art by greg rutkowski, thomas kinkade, keith parkinson, artstation, cgsociety, 8 k, hd ",7.0,50,4280380264,64d37925-f11e-4a2a-9013-edc84832c638.png,3,object,0.2574
"edwardian headshot photograph of a pale russian woman, thin nose, high cheekbones, beautiful, symmetrical face, very realistic, 1 9 0 0 photograph, 1 9 1 0 s, grainy ",7.0,50,1000881311,249fa9ec-a006-4c15-aa9f-eb45ced30d87.png,6,character,0.3386
"tarot card design featuring hawks, extremely detailed, high quality, ",7.0,50,1193123584,c9e2cac4-48b2-4d45-8644-3c756762a30f.png,3,object,0.3463
"render of dreamy beautiful landscape, fantasy dreamy, dreams beach, artger, large scale, details vintage photo hyper realistic ultra realistic photo realistic photography, unreal engine, high detailed, 8 k ",12.0,50,1591482274,cbed4b33-92bc-42e6-acf2-b646bda645c9.png,1,scene,0.3226
the last judgment ; tintoretto ; mannerism ( late renaissance ) ; c. 1 5 5 5 ,7.0,50,4114746751,ac01e76b-d8f8-486a-afa8-2038b721a9c7.png,3,object,0.3458
"high detail, macro portrait photo, a extremely beautiful young midwestern woman of dutch ancestry with blue eyes and long blonde permed hair, smiles at the camera, set in a dimly lit bar at golden hour, shot using a zeiss supreme prime lens ",7.0,50,363454999,cae202b6-8867-4dd4-a2a6-d761021690e6.png,2,character,0.2605
a scary image of an old man wearing a futuristic medical appliance ,7.0,50,3683780241,93b75f6d-5d8d-44c6-ab64-1bf8d2ab13fd.png,6,character,0.3291
"cyberpunk coral hazmat, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,4105564881,c1bbab06-2499-4765-ae6c-f38f6cec5d12.png,3,object,0.3337
"a brand logo of henry cavill, stylized logo, flat, flat icon, logo concept art, brand identity, simple background ",12.0,50,3359623488,2382746d-d167-420b-949e-4d74bf0a3f1b.png,4,object,0.2882
🌈 🛰!!!!! abstract!! by atey ghailan and ( ( edward hopper ) ) bautiful!!! color city flat ,7.0,50,858233149,1c15c7ed-14d2-4ef2-ac19-afee317fd52f.png,1,scene,0.3121
"a beautiful hyperdetailed render of house building architecture unfinished building by alvar aalto, neon noir universe flowers architecture island bladerunner 2 0 4 9 lightpaint junglepunk, archdaily, wallpaper, highly detailed, trending on artstation. ",15.0,50,3817072376,7c3704a4-631f-4289-8701-fb0f4f64641f.png,1,scene,0.2859
"islamic trevor philips does cardio with shrek, gta v loading screen art ",7.0,50,3912328217,53882511-96fd-45ee-8c03-979588eba13d.png,5,object,0.3537
"epic 3 d, become legend shiji! gpu mecha controlled by telepathic hackers, made of liquid, bubbles, crystals, and mangroves, houdini sidefx, perfect render, artstation trending, by jeremy mann, tsutomi nihei and ilya kuvshinov ",7.0,50,4292948605,cc615f46-6355-4b24-a311-8ef59d7a8795.png,2,object,0.3104
"emma watson chef in a kitchen, by josan gonzalez splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",7.0,50,1861756894,c1a15984-26de-4d14-ae1f-55f6e91676ae.png,2,object,0.378
"cute fluffy baby giraffe cat lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,1217814687,fc1d9d36-b00a-40ef-9c08-2a7eefff672d.png,3,character,0.3125
"an old book titled < the gospel of profit taking >, very detailed ",14.0,50,2171517668,4465aa6c-1abe-4e27-b060-197d79cd9a14.png,5,object,0.2874
"portrait of a tin toy robot jack the ripper as a bat with glowing red eyes sightseeing in victorian london, nicoletta ceccoli, mark ryden, lostfish, max fleischer, hyper realistic, artstation, illustration, digital paint, matte paint, vivid colors, bright, cheerful, detailed and intricate environment ",12.0,50,3633181014,19726eab-0f68-41a5-981e-52a37f9a5b61.png,3,character,0.3523
"hyperrealistic portrait of a philippine character in a scenic environment, flowers, rain, war, by beksinski zdzislaw, yoro sean, buchholz, quint, christensen james c., ",7.0,50,1070967117,a83ddfd2-6ef4-4b21-9829-a9a9011f6d5c.png,1,character,0.3364
"victo ngai girl ninja sticker decal design, highly detailed, high quality, digital painting, by ross tran and studio ghibli and alphonse mucha, artgerm ",15.0,50,2245829705,a9867d02-8f0b-4d7b-a9ee-90986e5c24ec.png,1,character,0.3066
"by artstation, cgsociety, john harris ",7.0,50,2632246659,bde6fea5-d2c5-46c6-8b4e-0b221e94cf69.png,1,abstract,0.293
a photo of a snow owl head on a grizzly bear body ,7.0,50,2250303103,fe44ee9b-e6ba-442f-b5bc-342f5d52abfd.png,2,object,0.3027
"cool giraffe lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing and headdress of tribal peacock feathers and sunglasses and leather jacket, detailed painting, renaissance, 4 k ",7.0,50,1580702166,ad395a78-ef2b-48d4-bd81-d1ab1a0e8929.png,3,character,0.2991
"artistic portrait of a cool and bored looking northern blond lady with small horns in black leather mask, beautiful blue eyes and red lips, art by artgerm and greg rutkowski and magali villeneuve, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration ",15.0,50,2970723391,fa982474-13c0-4fae-bcfb-a8799dbf55d5.png,2,character,0.2483
"cute fluffy white baby lop eared bunny rabbit, wolf, lynx hybrid mixed creature character concept, wearing crown with tribal peacock feathers and flowers, detailed oil painting, renaissance, 4 k ",7.0,50,3123246519,557a1f5b-d444-4e7d-a658-52ca4adeeba5.png,3,character,0.2641
"japanese temple, paradise, ancient asian characteristics. highly detailed, intricate details, cherry blossom forest, birds flying overhead, movie still, concept art ",16.0,50,1588,a64ba4ec-7b20-4ca6-a600-f26ecd554ded.png,6,scene,0.31
"an emo portrait painting. short dark brown messy pixie haircut, large black eyes, antichrist eyes, slightly rounded face, pointed chin, thin lips, small nose, black tank top, black leather jacket, black knee - length skirt, black choker. unreal engine. trending on artstation, octane. rendered on unreal engine. 4 k ",7.0,50,3151590149,eb6a1940-392a-4ebb-b844-079cc5a32ffb.png,2,character,0.2472
"photo manga illustration painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, vulcan render artstation artstation artstation artstation artstation artstation ",7.0,50,3987291150,a5b18bd3-3631-458d-9ee0-b4fd7f85a859.png,3,object,0.3631
"offline street, beautiful landscape, sci fi environment, colors, cinematic, highly detailed, mid day, hyperrealistic, realistic lighting, octane render, by wlop, artgerm, trending on artstation hd, 8 k, clear, sharp ",12.0,50,1599073237,1ddd2288-c1e9-42ba-b449-e7099dfc650b.png,5,scene,0.3222
"an old book titled the gospel of profit taking, very detailed ",14.0,50,532664240,a3d38cfd-9154-4fdc-9746-a5516eb93d2a.png,5,object,0.287
"epic 3 d, wild cables spiraling, glowing core radiating metal, plum and teal peanut butter melting into circuitboards and crystals, liquid, bubbles, crystals, houdini sidefx, perfect render, artstation trending, by jeremy mann, jamie hewlett and ilya kuvshinov ",7.0,50,3036774197,66bebc99-ce2a-4873-a32f-73bf5d093d10.png,2,object,0.2829
"classy classy elegant sophisticated very up close portrait photoreal of a handsome male policeman, pale skin, stubble, black carbon fibre windbreaker ， eagle's eyes ， huge metal mechanics flying jet backpack ， ryuichi sakamoto, ultra detailed wire decoration, fantasy art ， by nixeu and guweiz and ilya kuvshinov, sleek curves,",7.0,50,4255773580,5b047f9b-3b8b-4808-a4f1-553310759b7d.png,6,character,0.2462
"beautiful landscape, beauty, rule of thirds. intricate environment, art by victo ngai, rossdraws, by thomas kinkade and ilya kuvshinov and peter mohrbacher, by craig mullins. unreal engine 5, blender, octane, ray tracing, dramatic studio lighting, sharp focus, masterpiece, post processing ",12.0,50,566555195,ee4654e6-892e-4a69-83ee-8f182a4dbd35.png,5,scene,0.2748
"low - fi color analog photography. liminal space, submarine interior with window. cheap tv film set. strange, nonsensical, unsettling, infinite. ",7.0,50,1460523877,58efd553-fde7-4dfa-98ae-c453b1fb1650.png,5,scene,0.3376
liminal space ,7.0,50,427187155,a4aaec23-8fe6-428b-a26e-278a91f0f897.png,3,scene,0.2505
"a gummy bear performing at woodstock concert. 3 5 mm film, ",8.0,50,1083612456,081c3ddb-49b5-4c57-8a72-9766976ebf77.png,1,object,0.3727
"kodak portra 4 0 0, flashlight, muted colours, 1 9 2 0 s style, long shot, a large large square square picture frame near by a window, vivid photo of a room with concrete walls, tiny gaussian blur, haze, depth of field, 1 9 6 0 s bauhaus style scandinavian metal furniture ",13.0,50,3826725840,9661a958-b1dd-4356-bc22-fa42bc7b8f95.png,6,scene,0.2486
munster street ghibili style clouds sunny day ,6.0,50,2740628316,b2b7396e-5530-4fe3-8dab-50f96c83a109.png,1,scene,0.2543
"a hedgehog kitten, with hedgehog face and cat body, photo taken by a nikon, sharp focus, highly detailed ",7.0,50,3408213657,48363561-36d1-482f-aa2e-0ceed8993d20.png,3,character,0.2943
"cute fluffy baby bunny rabbit kitten lion hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,1416368070,9949bcd0-a033-4e86-ac9d-957d1ac52f15.png,3,character,0.2846
"robotic rover with white, black and orange accents, fantasy intricate elegant extremely detailed digital painting trending artstation concept art sharp focus illustration art by gustave courbet greg rutkowski craig mullins ",7.0,50,4127597077,6bdf0f5f-be38-4eac-9027-adc095d90266.png,5,object,0.3123
"photo cartoon illustration comic manga painting of kitchen environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",7.0,50,3727184627,47e24846-f28a-4076-b046-f763f82efef3.png,3,object,0.2776
"beautiful lion with long flowing mane and peacock feathers and crown on head, detailed magical realism painting 4 k ",7.0,50,2800006145,99d60db6-2245-48f2-af92-038a603a401c.png,4,object,0.3067
a fox sitting on a log ,3.0,50,2761204895,db4f690e-ba5e-4261-b786-a3c09ae7be01.png,5,object,0.3151
"science fiction, a wholesome animation key shot of masculine lynx - headed navigator, navigation deck of nostromo, studio ghibli, pixar and disney animation, sharp, disney concept art watercolor illustration by mandy jurgens and alphonse mucha and alena aenami, pastel color palette, dramatic lighting, highly detailed ",15.0,50,1971591296,4e1f3d61-f913-4f25-a866-d2c434045d38.png,1,object,0.2666
"artistic digital artwork. where am i? epic beautiful colourful scene by vincent bons, michael whelan, remedios varo and gerardo dottori. grainy and rough. interesting pastel colour palette. beautiful light. detailed oil and water colour based on high quality render. ",7.0,50,2338189458,6d120a9c-de68-4fb0-9b7b-30cd1428123f.png,6,object,0.2854
a portrait painting of julio caldero ,7.0,50,1969735154,054da707-7251-4dd3-962e-570d7e82bd69.png,6,character,0.3346
"architecture photography of a sustainably built large curvy rammed earth and timber house, covered in plants ",7.0,50,210115510,15ddd5d7-cd42-468f-a69c-0de084574272.png,1,object,0.3161
"highly detailed digital art, man, facing back, heavy rain, lightning, led lights, fog, neon art on walls, cg society, artstation ",10.0,50,2836232292,90bb9310-0645-4196-ba31-4b0096f86278.png,2,character,0.3081
"fluorescent luminescent neon microbe with eyes and sinister grin, in the style of dan mumford, macro lens, shallow depth of field, highly detailed, digital painting, trending artstation, concept art, illustration, cinematic lighting, vibrant colors, photorealism, epic, octane render, giger ",12.0,50,3379216530,7c3fae22-e16d-4f93-8ea1-0c68a69d678f.png,3,object,0.3344
"happy elden bunny kagome!!! priestess in the temple, mmmmim, fancy silver runes, intricate braided hair, plump body, manga panel by kosuke kurose, soft lighting, highly detailed face, cozy atmosphere, sharp focus, artstation, secret of mana, sophie anderson, arnold armitage, loish ",11.0,20,807186661,11d5dffc-7cda-4978-ae56-7f011964f654.png,4,character,0.2364
tim cook driving new apple car ,7.0,50,2914503683,27b8356d-1c49-4cf2-a6d7-737c977f90a8.png,5,object,0.2787
